,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres
960559,4765,3094,3,1012020328,F,35,16,03301,Maurice (1987),Drama|Romance
572085,3163,2106,5,987530103,M,18,15,95616,Swing Kids (1993),Drama|War
964683,3129,3394,1,969291462,M,25,7,21117,Blind Date (1987),Comedy|Romance
819713,293,2303,4,976561038,M,56,1,55337-4056,Nashville (1975),Drama|Musical
719920,5780,786,4,958154443,M,18,17,92886,Eraser (1996),Action|Thriller
40140,5583,2762,5,959281007,M,56,15,37830,"Sixth Sense, The (1999)",Thriller
802480,2018,3062,5,974676867,M,35,16,46214,"Longest Day, The (1962)",Action|Drama|War
440636,4647,592,2,963968859,M,35,20,80222,Batman (1989),Action|Adventure|Crime|Drama
429820,839,587,4,975362620,M,25,0,98103,Ghost (1990),Comedy|Romance|Thriller
763602,5026,3287,2,962572264,M,25,17,92584,"Tigger Movie, The (2000)",Animation|Children's
427099,3389,1257,3,967556181,M,18,0,13603,Better Off Dead... (1985),Comedy
929817,5172,362,2,962723058,F,35,11,05602,"Jungle Book, The (1994)",Adventure|Children's|Romance
880796,877,410,4,975271134,M,25,0,90631,Addams Family Values (1993),Comedy
409241,4352,2302,5,965192749,M,18,4,11010,My Cousin Vinny (1992),Comedy
271028,5493,1921,3,978641348,M,35,12,96797,Pi (1998),Sci-Fi|Thriller
914385,4448,2212,5,986262362,M,25,14,06880,"Man Who Knew Too Much, The (1934)",Thriller
799203,451,3548,4,976416845,M,56,13,54720,Auntie Mame (1958),Comedy|Drama
96408,752,110,3,975611713,F,25,3,97401,Braveheart (1995),Action|Drama|War
612981,5555,1645,2,959648226,M,1,10,37830,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
645521,4882,2527,4,962754659,M,45,11,03301,Westworld (1973),Action|Sci-Fi|Thriller|Western
227755,5530,2987,3,959623352,F,18,4,63141,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
180191,3108,1245,5,969493462,M,50,6,22039,Miller's Crossing (1990),Drama
819968,5025,2303,3,962575800,M,25,20,60615,Nashville (1975),Drama|Musical
774107,5329,2247,4,961011635,F,25,5,91773,Married to the Mob (1988),Comedy
421924,5450,1320,2,971898566,M,18,12,02143,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
523075,1941,3247,5,974950717,M,35,17,94550,Sister Act (1992),Comedy|Crime
190993,2914,2997,5,971762190,M,25,4,92614,Being John Malkovich (1999),Comedy
183822,2172,1641,3,1014438349,M,18,20,60641,"Full Monty, The (1997)",Comedy
778815,1647,1390,4,1027847017,M,18,18,98118,My Fellow Americans (1996),Comedy
770247,5605,1285,5,959216541,F,18,2,95008,Heathers (1989),Comedy
361041,528,4,4,980039670,F,18,17,83843,Waiting to Exhale (1995),Comedy|Drama
37811,5083,1022,3,962467333,M,25,4,16803,Cinderella (1950),Animation|Children's|Musical
850052,3694,3196,2,966302676,M,25,12,28227,Stalag 17 (1953),Drama|War
511270,472,1200,5,976221976,M,35,0,55418,Aliens (1986),Action|Sci-Fi|Thriller|War
255412,5376,377,4,960438685,M,25,17,94538,Speed (1994),Action|Romance|Thriller
827148,319,1061,3,976420414,F,50,6,33436,Sleepers (1996),Crime|Drama
367159,1845,454,2,974711875,M,25,2,10002,"Firm, The (1993)",Drama|Thriller
925841,5599,43,3,959214920,M,35,7,90020,Restoration (1995),Drama
515369,2265,1204,5,974653227,M,56,13,60506,Lawrence of Arabia (1962),Adventure|War
78517,4130,2881,3,965353123,M,35,6,48439,Double Jeopardy (1999),Action|Thriller
482472,2599,2252,4,973792671,M,25,12,53154,Hero (1992),Comedy|Drama
417353,4732,1233,5,963333317,M,25,14,24450,"Boat, The (Das Boot) (1981)",Action|Drama|War
130897,5232,1196,3,961457537,M,25,4,14607,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
715164,4086,185,5,965517510,F,1,10,55391,"Net, The (1995)",Sci-Fi|Thriller
413958,970,3623,4,975111415,M,25,0,27615,Mission: Impossible 2 (2000),Action|Thriller
245446,5848,1617,4,957781867,M,50,20,20009,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
793968,4510,3364,4,964990529,M,45,7,92503,"Asphalt Jungle, The (1950)",Crime|Film-Noir
642656,327,2010,5,976398141,M,35,18,55448,Metropolis (1926),Sci-Fi
175031,4842,318,4,963085597,F,35,1,23062,"Shawshank Redemption, The (1994)",Drama
349511,4496,1997,4,965878735,M,45,2,06513,"Exorcist, The (1973)",Horror
819111,3321,1272,5,967917626,M,35,1,95380,Patton (1970),Drama|War
618050,3931,2394,3,965708489,M,25,5,92117,"Prince of Egypt, The (1998)",Animation|Musical
660467,2222,3526,5,974858442,F,45,1,13088,Parenthood (1989),Comedy|Drama
778913,549,2266,4,976071167,M,25,6,53217,"Butcher's Wife, The (1991)",Comedy|Romance
27334,3770,527,5,966049960,F,35,3,50322,Schindler's List (1993),Drama|War
122867,3913,1370,4,965765654,M,18,17,40207,Die Hard 2 (1990),Action|Thriller
917359,3182,3430,3,968770674,M,25,12,12866,Death Wish (1974),Action|Drama
436358,1591,2138,3,974750554,M,50,7,26501,Watership Down (1978),Animation|Children's|Drama|Fantasy
648674,242,2542,3,976754222,F,18,4,53706,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
728915,1447,3917,4,1026340445,M,18,4,80521,Hellraiser (1987),Horror
719268,5133,3052,5,962090189,M,18,11,10028,Dogma (1999),Comedy
959129,3180,535,4,968803521,M,25,14,07430,Short Cuts (1993),Drama
66145,1426,2628,3,974763220,M,18,14,94070,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
669733,29,3635,3,978136203,M,35,7,33407,"Spy Who Loved Me, The (1977)",Action
659882,3824,1275,4,965940883,M,25,17,32308,Highlander (1986),Action|Adventure
344792,1301,2100,5,974787814,F,25,2,10475,Splash (1984),Comedy|Fantasy|Romance
417461,5263,1233,4,961190927,M,35,7,40601,"Boat, The (Das Boot) (1981)",Action|Drama|War
758221,1029,2915,3,993324163,M,25,0,20015,Risky Business (1983),Comedy
280933,4037,3100,4,965506033,M,50,16,80206,"River Runs Through It, A (1992)",Drama
113694,3829,265,3,965937437,F,25,1,22307,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
851193,3596,2677,4,966630199,F,35,4,19104,Buena Vista Social Club (1999),Documentary
350410,2926,1573,4,1006657607,F,18,2,55118,Face/Off (1997),Action|Sci-Fi|Thriller
745479,1465,2409,4,974766381,M,50,16,93003,Rocky II (1979),Action|Drama
852120,714,1620,4,975690622,M,18,4,76013,Kiss the Girls (1997),Crime|Drama|Thriller
309020,2643,272,3,973561910,M,45,17,99005,"Madness of King George, The (1994)",Drama
326753,5317,3717,3,972347478,F,25,0,02138,Gone in 60 Seconds (2000),Action|Crime
780335,3999,2779,3,965575673,M,35,17,30701,Heaven Can Wait (1978),Comedy
516307,2507,969,5,974079521,M,25,4,94107,"African Queen, The (1951)",Action|Adventure|Romance|War
557779,5543,2710,4,959509463,M,25,17,97401,"Blair Witch Project, The (1999)",Horror
623412,549,2805,5,976071039,M,25,6,53217,Mickey Blue Eyes (1999),Comedy|Romance
918428,5522,254,3,960092020,M,25,14,02460,Jefferson in Paris (1995),Drama
919500,5019,3729,1,986002820,M,25,7,10025,Shaft (1971),Action|Crime
20308,552,2797,4,976063498,M,50,18,23456,Big (1988),Comedy|Fantasy
262939,5128,162,3,962434019,M,50,7,94709,Crumb (1994),Documentary
313874,1530,1747,4,985070310,M,25,4,53711,Wag the Dog (1997),Comedy|Drama
511888,2728,1200,4,973265170,M,35,12,27614,Aliens (1986),Action|Sci-Fi|Thriller|War
235038,4673,1250,4,963760310,M,35,16,94705,"Bridge on the River Kwai, The (1957)",Drama|War
636756,2172,293,5,974667522,M,18,20,60641,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller
864288,5648,2110,3,958888073,M,25,17,48473,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
801387,3501,1224,5,966998879,F,35,7,30309,Henry V (1989),Drama|War
748831,2143,3740,3,974629868,M,18,4,32607,Big Trouble in Little China (1986),Action|Comedy
278819,3551,1719,4,966824043,F,56,0,98374,"Sweet Hereafter, The (1997)",Drama
76629,1448,3578,4,979832740,F,25,3,17522,Gladiator (2000),Action|Drama
507877,5744,3097,4,959995831,F,25,4,66044,"Shop Around the Corner, The (1940)",Comedy|Romance
979187,5643,621,3,962738340,F,35,1,84108,My Favorite Season (1993),Drama
449708,5788,2657,3,958109222,M,25,0,92646,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
525962,5453,3175,5,959928331,M,18,4,30305,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
591469,2005,2976,5,974676883,M,18,4,58601,Bringing Out the Dead (1999),Drama|Horror
972218,3626,479,4,966609294,M,25,17,75075,Judgment Night (1993),Action
197630,5173,1580,4,961863930,M,1,10,60423,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
599504,3507,257,4,967067366,M,25,0,02472,Just Cause (1995),Mystery|Thriller
632900,1598,2311,4,974734718,M,35,13,76548,2010 (1984),Mystery|Sci-Fi
715473,3808,2163,1,965974136,M,25,7,60010,Attack of the Killer Tomatoes! (1980),Comedy|Horror
417519,5621,1233,4,959096333,M,25,7,02135,"Boat, The (Das Boot) (1981)",Action|Drama|War
571650,4593,2539,4,964239452,F,45,1,43202,Analyze This (1999),Comedy
540616,3607,1080,5,966613012,M,35,17,32506,Monty Python's Life of Brian (1979),Comedy
910076,2785,2670,3,972988727,M,56,13,29928,"Run Silent, Run Deep (1958)",War
644972,4802,2526,2,996116707,M,56,1,40601,Meteor (1979),Sci-Fi
584643,5675,2528,5,958742501,M,35,14,30030,Logan's Run (1976),Action|Adventure|Sci-Fi
485965,4523,3701,4,964816866,M,18,2,55304,Alien Nation (1988),Crime|Drama|Sci-Fi
555810,3164,2706,4,968850956,M,18,12,55118,American Pie (1999),Comedy
660495,2529,3526,4,974058758,F,35,9,95903,Parenthood (1989),Comedy|Drama
825524,4834,3733,4,986180902,F,45,9,03862,"Paper Chase, The (1973)",Drama
480418,1747,1019,3,974702571,M,25,0,90638,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
460231,1501,3034,4,974931987,M,25,11,75801,Robin Hood (1973),Animation|Children's
617031,1015,2391,4,975106062,M,35,3,11220,"Simple Plan, A (1998)",Crime|Thriller
508601,676,2000,3,975686460,M,18,16,55129,Lethal Weapon (1987),Action|Comedy|Crime|Drama
399889,673,3160,5,975623939,M,25,20,10023,Magnolia (1999),Drama
612012,3475,1644,2,974777513,M,25,14,33133,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
511753,2156,1200,4,974626083,M,18,19,55912,Aliens (1986),Action|Sci-Fi|Thriller|War
334123,4344,2802,3,965243142,M,25,1,44240,Tequila Sunrise (1988),Action|Romance|Thriller
490787,4923,858,3,962667643,M,45,18,99826,"Godfather, The (1972)",Action|Crime|Drama
492416,4690,1967,2,963615060,F,1,10,79605,Labyrinth (1986),Adventure|Children's|Fantasy
717216,3596,910,5,966629994,F,35,4,19104,Some Like It Hot (1959),Comedy|Crime
629293,4124,1779,3,965446380,M,25,18,62330-1408,Sphere (1998),Adventure|Sci-Fi|Thriller
140302,4814,2717,2,962929468,M,18,14,80526,Ghostbusters II (1989),Comedy|Horror
843792,4796,1172,5,962990559,M,35,7,98103,Cinema Paradiso (1988),Comedy|Drama|Romance
271226,192,1923,5,977025584,M,18,1,10977,There's Something About Mary (1998),Comedy
938739,572,3225,4,975996488,M,18,4,61801,Down to You (2000),Comedy|Romance
589657,4563,2243,3,964493655,F,25,6,22903,Broadcast News (1987),Comedy|Drama|Romance
927558,3876,464,2,965836929,M,25,0,11235,Hard Target (1993),Action|Adventure|Crime|Thriller
286123,3695,1722,4,966377788,M,25,2,98502,Tomorrow Never Dies (1997),Action|Romance|Thriller
984279,3163,2151,3,968887541,M,18,15,95616,"Gods Must Be Crazy II, The (1989)",Comedy
895991,3945,3478,2,965687198,F,45,1,96778,"Bamba, La (1987)",Drama
967134,2909,1055,5,971971453,M,25,7,43228,Shadow Conspiracy (1997),Thriller
380688,2544,3265,4,974041509,M,45,1,52001,Hard-Boiled (Lashou shentan) (1992),Action|Crime
858467,752,880,1,975619813,F,25,3,97401,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
903965,5497,2788,5,959805777,M,25,4,60201,And Now for Something Completely Different (1971),Comedy
901812,4425,3764,1,965107061,M,35,7,98607,F/X 2 (1992),Action|Crime|Thriller
47197,899,260,5,975217148,F,25,1,30605,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
815106,2817,1183,2,972675550,M,35,12,53130,"English Patient, The (1996)",Drama|Romance|War
839969,5770,2919,5,958172589,M,25,0,80231,Year of Living Dangerously (1982),Drama|Romance
41926,888,1,4,975256770,F,1,10,08820,Toy Story (1995),Animation|Children's|Comedy
9765,3706,2804,5,966376501,M,25,12,46725,"Christmas Story, A (1983)",Comedy|Drama
342646,2172,912,5,974612101,M,18,20,60641,Casablanca (1942),Drama|Romance|War
712533,4084,678,5,965485844,M,56,13,14215,Some Folks Call It a Sling Blade (1993),Drama|Thriller
433300,1285,153,2,974880169,M,35,4,98125,Batman Forever (1995),Action|Adventure|Comedy|Crime
232549,2232,866,2,999916124,M,25,14,60061,Bound (1996),Crime|Drama|Romance|Thriller
144127,51,2396,4,977947865,F,1,10,10562,Shakespeare in Love (1998),Comedy|Romance
456725,2641,3608,4,977460920,M,25,6,19428,Pee-wee's Big Adventure (1985),Comedy
349263,2852,1997,5,972506879,M,25,12,98037,"Exorcist, The (1973)",Horror
891026,1333,950,5,974779527,M,25,17,06460,"Thin Man, The (1934)",Mystery
890879,3060,1483,3,970021446,F,35,1,92705,Crash (1996),Drama|Thriller
545745,1791,1230,4,974699026,M,18,4,19146,Annie Hall (1977),Comedy|Romance
333667,6027,2082,2,956726821,M,18,4,20742,"Mighty Ducks, The (1992)",Children's|Comedy
717541,5841,910,5,957871567,F,35,7,10024,Some Like It Hot (1959),Comedy|Crime
284695,2472,2959,2,977006580,M,25,18,37922,Fight Club (1999),Drama
309361,1125,24,3,974907642,F,18,4,53715,Powder (1995),Drama|Sci-Fi
941162,2941,1542,3,971348751,M,35,12,98033,Brassed Off (1996),Comedy|Drama|Romance
200440,4959,1266,5,962635209,M,25,17,23454,Unforgiven (1992),Western
904796,1478,1228,5,974752851,M,1,10,92620,Raging Bull (1980),Drama
91170,1817,1544,1,974701361,M,35,1,53706,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
87778,272,1259,5,976694747,M,18,0,80302,Stand by Me (1986),Adventure|Comedy|Drama
752758,1635,2118,4,977112043,M,25,0,97212,"Dead Zone, The (1983)",Horror|Thriller
525882,5200,3175,5,961650591,F,35,15,43065,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
119256,2976,1442,3,971021988,M,18,20,86001,Prefontaine (1997),Drama
35402,1857,588,5,974695724,M,1,10,92106,Aladdin (1992),Animation|Children's|Comedy|Musical
933569,889,3093,4,975255312,M,45,20,10024,McCabe & Mrs. Miller (1971),Drama|Western
39080,3110,2762,3,969485555,M,25,0,10002,"Sixth Sense, The (1999)",Thriller
136909,2380,593,4,974331045,M,25,4,22903,"Silence of the Lambs, The (1991)",Drama|Thriller
397556,5832,300,3,957887041,F,25,0,78240,Quiz Show (1994),Drama
723983,22,3661,4,978137099,M,18,15,53706,Puppet Master II (1990),Horror|Sci-Fi|Thriller
237965,2840,2058,5,972571797,M,25,0,60660,"Negotiator, The (1998)",Action|Thriller
534450,4173,542,3,965332628,F,18,11,29063,Son in Law (1993),Comedy
717306,4269,910,4,965302126,M,35,18,27603,Some Like It Hot (1959),Comedy|Crime
568368,1943,440,4,975735300,M,18,4,91501,Dave (1993),Comedy|Romance
929423,3353,181,1,968127338,M,35,17,92688,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's
713839,4899,2150,5,969319233,M,25,12,94402,"Gods Must Be Crazy, The (1980)",Comedy
470876,1101,1371,4,980367969,M,35,1,06417,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi
988201,3823,210,4,965945485,M,56,7,93711,Wild Bill (1995),Western
414142,1706,3623,3,974711809,M,25,20,19134,Mission: Impossible 2 (2000),Action|Thriller
204288,2176,1304,5,1024280234,M,1,19,73505,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
174995,4773,318,5,963066933,M,45,1,22314,"Shawshank Redemption, The (1994)",Drama
979403,204,761,2,978059397,M,25,7,92123,"Phantom, The (1996)",Adventure
250474,376,50,5,980620087,M,35,1,80026,"Usual Suspects, The (1995)",Crime|Thriller
697135,1741,3208,4,974709903,M,35,7,91107,Loaded Weapon 1 (1993),Action|Comedy
718004,2098,849,2,974654972,M,35,20,48067,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
81501,764,3108,5,975449946,M,18,20,85296,"Fisher King, The (1991)",Comedy|Drama|Romance
732762,1836,2202,5,974825592,M,25,0,10016,Lifeboat (1944),Drama|Thriller|War
668216,3217,1956,2,968781592,F,35,0,92630,Ordinary People (1980),Drama
849059,3233,1147,5,975471448,M,50,2,60660,When We Were Kings (1996),Documentary
959227,5329,535,5,960838722,F,25,5,91773,Short Cuts (1993),Drama
103667,3499,589,4,966997463,M,25,3,77006,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
482700,3526,277,2,967618548,M,35,2,62263-3004,Miracle on 34th Street (1994),Drama
570603,4124,88,3,965445461,M,25,18,62330-1408,Black Sheep (1996),Comedy
293017,5428,16,4,973042946,F,25,6,28412,Casino (1995),Drama|Thriller
874991,3147,1459,4,968966249,M,25,14,49355,Absolute Power (1997),Mystery|Thriller
171976,5475,1784,4,960939906,M,25,4,94110,As Good As It Gets (1997),Comedy|Drama
13096,1778,595,4,975575703,M,18,4,94704,Beauty and the Beast (1991),Animation|Children's|Musical
433154,204,153,3,978049186,M,25,7,92123,Batman Forever (1995),Action|Adventure|Comedy|Crime
287020,2181,908,5,974612021,M,25,0,45245,North by Northwest (1959),Drama|Thriller
333335,463,2082,1,976228608,M,25,7,55105,"Mighty Ducks, The (1992)",Children's|Comedy
165075,692,3418,4,977701221,F,25,0,85207,Thelma & Louise (1991),Action|Drama
296759,173,1089,5,979252198,M,25,0,45237,Reservoir Dogs (1992),Crime|Thriller
629406,5455,1779,5,962595762,F,18,17,55449,Sphere (1998),Adventure|Sci-Fi|Thriller
938713,4579,1605,1,1008576483,F,18,4,63332,Excess Baggage (1997),Adventure|Romance
499862,1221,2424,1,974842592,M,18,0,19134,You've Got Mail (1998),Comedy|Romance
752695,424,2118,4,1017694640,M,25,17,55112,"Dead Zone, The (1983)",Horror|Thriller
61859,5153,647,4,961971278,M,25,7,60046,Courage Under Fire (1996),Drama|War
325164,5955,2406,4,957108975,F,25,7,34952,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
734965,4238,2642,2,965415122,M,35,16,44691,Superman III (1983),Action|Adventure|Sci-Fi
477691,4508,1377,4,964982372,M,25,20,15701,Batman Returns (1992),Action|Adventure|Comedy|Crime
746554,3752,431,4,966121463,F,18,1,86314,Carlito's Way (1993),Crime|Drama
502008,2942,954,5,971329693,F,50,1,93103,Mr. Smith Goes to Washington (1939),Drama
855308,1051,3412,4,975109227,F,25,0,60513,"Bear, The (1988)",Adventure
179621,4995,356,3,962594718,M,50,20,55419,Forrest Gump (1994),Comedy|Romance|War
644536,3683,1077,5,966354234,M,25,2,30606,Sleeper (1973),Comedy|Sci-Fi
702053,3999,2004,3,965576692,M,35,17,30701,Gremlins 2: The New Batch (1990),Comedy|Horror
922081,5496,2505,4,959808872,M,25,7,90069,8MM (1999),Thriller
367177,1968,454,5,974742643,M,25,11,85258,"Firm, The (1993)",Drama|Thriller
229297,1937,39,1,974921733,M,25,11,92335,Clueless (1995),Comedy|Romance
269991,2411,2723,2,974588992,F,35,14,01536,Mystery Men (1999),Action|Adventure|Comedy
4754,1969,2355,5,974685800,F,25,3,92116,"Bug's Life, A (1998)",Animation|Children's|Comedy
588749,3842,3033,2,965918082,F,35,16,92054,Spaceballs (1987),Comedy|Sci-Fi
727153,3454,112,4,1016219202,M,18,0,92122,Rumble in the Bronx (1995),Action|Adventure|Crime
707322,205,3000,1,976923700,M,35,12,97333,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
113637,3364,265,4,967669489,M,56,13,17033,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
937867,397,1238,5,976295122,M,35,17,22124,Local Hero (1983),Comedy
195,691,1193,4,975570614,M,35,11,96813,One Flew Over the Cuckoo's Nest (1975),Drama
285557,5928,2959,3,957269357,M,45,1,14760,Fight Club (1999),Drama
921127,3697,1099,1,966301522,M,25,15,68516,"Christmas Carol, A (1938)",Drama
56150,3219,3114,4,968474638,F,18,4,54302,Toy Story 2 (1999),Animation|Children's|Comedy
602649,3675,3566,4,966363132,M,35,7,06680,"Big Kahuna, The (2000)",Comedy|Drama
485466,5677,924,4,958928555,M,25,1,13210,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
124071,2458,1372,3,974177187,M,25,7,85040,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
194008,5982,1291,4,956930250,M,35,1,56082,Indiana Jones and the Last Crusade (1989),Action|Adventure
526319,3195,2375,2,968641383,M,18,4,80228,"Money Pit, The (1986)",Comedy
597305,5910,2724,3,957372482,F,45,20,10033,Runaway Bride (1999),Comedy|Romance
681701,5397,2025,3,1039638963,M,18,0,60451,Lolita (1997),Drama|Romance
177823,6037,1244,3,956719121,F,45,1,76006,Manhattan (1979),Comedy|Drama|Romance
409204,4193,2302,2,965325157,M,56,13,93907,My Cousin Vinny (1992),Comedy
443406,1799,1271,4,974704408,M,35,11,70118,Fried Green Tomatoes (1991),Drama
396476,2032,3510,4,974670177,M,50,14,44614,Frequency (2000),Drama|Thriller
